date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:32:30	13256/13256	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2024%20Jun%202025%2019:02:27%20GMT	https://shakir.local/ml/%e0%b4%97%e0%b5%97%e0%b4%b0%e0%b4%bf-%e0%b4%85%e0%b4%a8%e0%b5%8d%e0%b4%a4%e0%b5%bc%e0%b4%9c%e0%b5%8d%e0%b4%9c%e0%b4%a8%e0%b4%82-%e0%b4%87%e0%b4%a8%e0%b4%bf-%e0%b4%b8%e0%b5%8d%e0%b4%b5%e0%b4%a8/	D:/website/nmpc-v2/shakir.local/ml/%e0%b4%97%e0%b5%97%e0%b4%b0%e0%b4%bf-%e0%b4%85%e0%b4%a8%e0%b5%8d%e0%b4%a4%e0%b5%bc%e0%b4%9c%e0%b5%8d%e0%b4%9c%e0%b4%a8%e0%b4%82-%e0%b4%87%e0%b4%a8%e0%b4%bf-%e0%b4%b8%e0%b5%8d%e0%b4%b5%e0%b4%a8/index.html	(from https://shakir.local/ml/blog-2/)
00:32:30	13137/13137	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2024%20Jun%202025%2019:02:27%20GMT	https://shakir.local/ml/%e0%b4%b5%e0%b5%80%e0%b5%bd%e0%b4%9a%e0%b5%86%e0%b4%af%e0%b5%bc-%e0%b4%a8%e0%b5%bd%e0%b4%95%e0%b4%bf/	D:/website/nmpc-v2/shakir.local/ml/%e0%b4%b5%e0%b5%80%e0%b5%bd%e0%b4%9a%e0%b5%86%e0%b4%af%e0%b5%bc-%e0%b4%a8%e0%b5%bd%e0%b4%95%e0%b4%bf/index.html	(from https://shakir.local/ml/blog-2/)
00:32:31	131930/131930	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226317eab4-2035a%22	https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	D:/website/nmpc-v2/shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:32:31	131930/131930	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%226317eab4-2035a%22	https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	D:/website/nmpc-v2/shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:32:31	66847/66847	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Jun%202025%2019:02:31%20GMT	https://shakir.local/ml/blog-2/page/2/	D:/website/nmpc-v2/shakir.local/ml/blog-2/page/2/index.html	(from https://shakir.local/ml/blog-2/)
00:32:31	75936/75936	---M--	200	added ('OK')	application/font-woff2	etag:%226317eab4-128a0%22	https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	D:/website/nmpc-v2/shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:32:31	13396/13396	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2024%20Jun%202025%2019:02:31%20GMT	https://shakir.local/ml/%e0%b4%b0%e0%b4%be%e0%b4%9c%e0%b5%81%e0%b4%b5%e0%b4%bf%e0%b4%a8%e0%b5%8d-%e0%b4%95%e0%b4%be%e0%b4%b4%e0%b5%8d%e0%b4%9a%e0%b4%af%e0%b4%be%e0%b4%af%e0%b4%bf-nmpc-trust/	D:/website/nmpc-v2/shakir.local/ml/%e0%b4%b0%e0%b4%be%e0%b4%9c%e0%b5%81%e0%b4%b5%e0%b4%bf%e0%b4%a8%e0%b5%8d-%e0%b4%95%e0%b4%be%e0%b4%b4%e0%b5%8d%e0%b4%9a%e0%b4%af%e0%b4%be%e0%b4%af%e0%b4%bf-nmpc-trust/index.html	(from https://shakir.local/ml/blog-2/)
00:32:31	89100/89100	---M--	200	added ('OK')	application/font-woff	etag:%226317eab4-15c0c%22	https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	D:/website/nmpc-v2/shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	(from https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:32:32	131624/131624	---M--	200	added ('OK')	application/font-sfnt	etag:%226317eab4-20228%22	https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	D:/website/nmpc-v2/shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.ttf	(from https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:32:32	708706/708706	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226317eab4-ad062%22	https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	D:/website/nmpc-v2/shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.svg	(from https://shakir.local/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.12.0)
00:32:34	5767/5767	---MCZ	403	error ('Forbidden')	text/html	date:Tue,%2024%20Jun%202025%2019:02:33%20GMT	https://nmpctrust.com/wp-content/uploads/2020/06/IMG_1480-1-min-1-scaled.jpg	D:/website/nmpc-v2/nmpctrust.com/wp-content/uploads/2020/06/IMG_1480-1-min-1-scaled.145.delayed	(from https://shakir.local/wp-content/uploads/elementor/css/post-357.css?ver=1632287223)
00:32:41	582987/582987	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-8e54b%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_1487.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_14876d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:41	48367/48367	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2019:02:38%20GMT	https://shakir.local/wp-json/wp/v2/pages/423	D:/website/nmpc-v2/shakir.local/wp-json/wp/v2/pages/423	(from https://shakir.local/photo-gallery/)
00:32:41	2033/2033	---MCZ	200	added ('OK')	application/json	date:Tue,%2024%20Jun%202025%2019:02:38%20GMT	https://shakir.local/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshakir.local%2Fphoto-gallery%2F	D:/website/nmpc-v2/shakir.local/wp-json/oembed/1.0/embed20a4	(from https://shakir.local/photo-gallery/)
00:32:41	2176/2176	---MCZ	200	added ('OK')	text/xml	date:Tue,%2024%20Jun%202025%2019:02:38%20GMT	https://shakir.local/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fshakir.local%2Fphoto-gallery%2F&format=xml	D:/website/nmpc-v2/shakir.local/wp-json/oembed/1.0/embedecff	(from https://shakir.local/photo-gallery/)
00:32:42	27411/27411	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-6b13%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20200202-WA0034.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20200202-WA00346d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:42	102533/102533	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-19085%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG-20200202-WA0017.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG-20200202-WA00176d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:43	25004/25004	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-61ac%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20200202-WA0017.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20200202-WA00176d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:43	147602/147602	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-24092%22	https://shakir.local/wp-content/uploads/photo-gallery/DSC_2438.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/DSC_24386d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:43	67920/67920	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-10950%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_2438.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_24386d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:43	167930/167930	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-28ffa%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_7052.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_70526d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:43	55940/55940	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-da84%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_7052.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_70526d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:44	432118/432118	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-697f6%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_1480.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_14806d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:44	58678/58678	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-e536%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1480.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_14806d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:44	39800/39800	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-9b78%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG-20190603-WA0007.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG-20190603-WA00076d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:44	22534/22534	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-5806%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA0007.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA00076d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:45	278905/278905	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-44179%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_1532a.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_1532a6d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:45	39369/39369	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-99c9%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1532a.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1532a6d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:45	272408/272408	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-42818%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_1518.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_15186d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:45	44187/44187	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-ac9b%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1518.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_15186d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:45	39426/39426	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-9a02%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG-20190603-WA0003.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG-20190603-WA00036d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:46	21758/21758	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-54fe%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA0003.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA00036d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:46	264548/264548	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-40964%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_1523.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_15236d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:46	43184/43184	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-a8b0%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1523.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_15236d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:46	346803/346803	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-54ab3%22	https://shakir.local/wp-content/uploads/photo-gallery/2.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/26d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:47	47893/47893	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-bb15%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/2.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/26d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:47	292658/292658	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-47732%22	https://shakir.local/wp-content/uploads/photo-gallery/_MG_0167.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/_MG_01676d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:47	47487/47487	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-b97f%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/_MG_0167.jpg?bwg=1592586376	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/_MG_01676d64.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2019:02:47%20GMT	https://shakir.local/photo-gallery/donate	D:/website/nmpc-v2/shakir.local/photo-gallery/donate	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=1)
00:32:48	121453/121453	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-1da6d%22	https://shakir.local/wp-content/uploads/photo-gallery/sss.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/sss7f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:48	197777/197777	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-30491%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_7725.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_77257f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:48	61521/61521	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-f051%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_7725.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_77257f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:49	132648/132648	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-20628%22	https://shakir.local/wp-content/uploads/photo-gallery/DSC_2475.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/DSC_24757f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:49	62014/62014	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-f23e%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_2475.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_24757f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:49	175256/175256	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-2ac98%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_7707.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_77077f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:49	56538/56538	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-dcda%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_7707.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_77077f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:49	170218/170218	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-298ea%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_7782.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_77827f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:50	56900/56900	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-de44%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_7782.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_77827f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:50	42758/42758	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-a706%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG-20190603-WA0010.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG-20190603-WA00107f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:50	25370/25370	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-631a%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA0010.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20190603-WA00107f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:50	121621/121621	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-1db15%22	https://shakir.local/wp-content/uploads/photo-gallery/DSC_2466.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/DSC_24667f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:51	63233/63233	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-f701%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_2466.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_24667f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:51	307136/307136	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-4afc0%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_1540.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_15407f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:51	45623/45623	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-b237%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1540.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_15407f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:51	304350/304350	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-4a4de%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_0896.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_08967f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:51	47947/47947	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-bb4b%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_0896.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_08967f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:52	342306/342306	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-53922%22	https://shakir.local/wp-content/uploads/photo-gallery/_MG_0157.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/_MG_01577f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:52	54763/54763	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-d5eb%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/_MG_0157.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/_MG_01577f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:52	109516/109516	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-1abcc%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_7768.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_77687f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:52	42645/42645	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-a695%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_7768.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_77687f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:52	94624/94624	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-171a0%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_7736.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_77367f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:53	39675/39675	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-9afb%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_7736.jpg?bwg=1592635559	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_77367f3b.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Jun%202025%2019:02:53%20GMT	https://shakir.local/photo-gallery/donate	D:/website/nmpc-v2/shakir.local/photo-gallery/donate	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=14)
00:32:54	161159/161159	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-27587%22	https://shakir.local/wp-content/uploads/photo-gallery/DSC_2470.jpg?bwg=1592633594	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/DSC_2470daff.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=5)
00:32:54	73946/73946	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-120da%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_2470.jpg?bwg=1592633594	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/DSC_2470daff.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=5)
00:32:54	142001/142001	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-22ab1%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG-20200525-WA0014.jpg?bwg=1592633594	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG-20200525-WA0014daff.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=5)
00:32:54	46001/46001	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-b3b1%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20200525-WA0014.jpg?bwg=1592633594	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG-20200525-WA0014daff.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=5)
00:32:54	317190/317190	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-4d706%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG_1538.jpg?bwg=1592633594	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG_1538daff.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=5)
00:32:54	49862/49862	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-c2c6%22	https://shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1538.jpg?bwg=1592633594	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/thumb/IMG_1538daff.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=5)
00:32:55	49193/49193	---M--	200	added ('OK')	image/jpeg	etag:%226317eaba-c029%22	https://shakir.local/wp-content/uploads/photo-gallery/IMG-20190603-WA0000.jpg?bwg=1592633594	D:/website/nmpc-v2/shakir.local/wp-content/uploads/photo-gallery/IMG-20190603-WA0000daff.jpg	(from https://shakir.local/photo-gallery/?type_0=gallery&album_gallery_id_0=5)
